date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2021-12-22,0.249031,0.104849,0.086356,0.158168,0.023086,0.283152,0.047306,0.204771,0.545797,0.187218
2021-12-23,0.119397,0.074422,-0.015327,0.09493,0.211054,0.067806,0.16787,0.09158,0.122708,0.130577
2021-12-27,0.128976,0.060158,0.184108,0.19611,0.182954,0.225545,0.058419,-0.0251,0.130797,0.013771
2021-12-28,0.0631,-0.045397,-0.033847,0.147075,0.142158,0.110815,0.169727,0.062449,0.18943,-0.00634
2021-12-29,0.043085,-0.051087,0.168811,-0.058657,0.138252,0.162976,0.249106,0.166587,0.157214,0.03741
2021-12-30,0.121371,0.077428,0.073352,0.301225,0.137434,0.157849,0.21968,0.167658,0.15874,0.115297
2021-12-31,0.013193,0.055563,0.248379,0.080673,0.11596,0.073387,0.191242,0.128821,0.23387,0.156594
2022-01-03,0.046293,0.052866,0.070057,0.066962,0.176955,0.24409,0.154958,0.092355,0.273292,0.091789
2022-01-04,0.076897,0.0,0.06377,0.086202,0.056783,0.197935,0.073161,0.147844,0.061588,0.2078
2022-01-05,0.256326,0.053691,0.14244,0.129626,9.2e-05,0.103757,0.018213,0.112923,0.135139,0.133117
2022-01-06,0.259594,0.154055,-0.03814,0.07243,0.31234,0.078377,0.140867,0.163265,0.15982,0.175085
2022-01-07,0.133331,0.007655,0.19564,0.068703,0.237914,0.063317,0.162822,0.142131,0.036009,0.20573
2022-01-10,0.110349,0.084414,0.120348,0.186532,0.223367,0.175934,0.200944,0.251112,0.080938,0.382527
2022-01-11,0.080425,0.134773,0.159483,0.112003,0.169866,0.15282,0.144474,-0.028065,0.119373,0.270709
2022-01-12,0.158005,0.115973,0.247003,0.204448,0.102447,0.203716,0.080907,-0.158587,0.14554,0.235666
2022-01-13,0.195997,0.255645,0.141258,0.13048,0.115911,0.071901,0.17415,0.003301,0.225387,0.274659
2022-01-14,0.0408,-0.029882,0.124254,0.098333,0.20001,0.191516,0.178028,0.113797,0.20482,0.142437
2022-01-18,-0.048118,0.032896,0.21999,0.15225,0.141332,0.066352,0.06256,-0.04019,0.181403,0.389753
2022-01-19,0.063283,0.064398,0.132347,0.124864,0.049434,0.063,0.144848,0.142613,0.183381,0.131537
2022-01-20,0.274278,0.103737,0.142822,0.130829,0.037015,0.160899,0.082488,0.27708,0.221601,0.37593
2022-01-21,0.306748,0.17677,0.106516,0.21095,-0.079919,0.065403,0.059206,0.306658,0.168061,0.20318
2022-01-24,0.131623,0.086803,0.042173,0.234608,0.006002,0.149028,0.13702,0.16029,0.153125,0.084222
2022-01-25,0.064992,0.079744,0.208245,0.162536,-0.057997,0.104815,0.089977,0.20551,0.030626,0.260993
2022-01-26,0.286856,0.110512,0.162466,0.089933,0.065339,0.078167,0.063572,0.138292,0.066443,0.296951
2022-01-27,0.150419,0.019297,0.081991,0.17799,0.185648,0.149255,0.119917,0.30445,0.115909,0.326275
2022-01-28,-0.142852,0.018538,0.130131,0.109074,0.10758,0.127348,0.054446,0.056642,0.174963,0.227127
2022-01-31,0.093698,0.133691,0.145155,0.057903,0.138134,0.160995,-0.006983,0.42043,0.09671,0.188067
2022-02-01,0.036911,-0.077415,0.102586,0.075757,0.087483,0.062883,0.084232,0.349077,0.126994,0.343089
2022-02-02,0.139442,-0.049135,0.133138,0.252546,0.036543,0.147495,0.121368,0.170804,0.187802,0.199569
2022-02-03,0.209042,0.227152,0.075375,0.174853,0.109345,0.140852,-0.010914,0.180642,0.140167,0.357462
2022-02-04,0.037856,0.087007,0.101035,0.111415,-0.155233,0.36244,0.101177,0.157258,0.029258,0.2375
2022-02-07,0.185795,0.074788,0.111369,0.028706,0.188395,0.324021,0.11567,0.06249,0.088647,0.140333
2022-02-08,0.084515,0.154769,0.216981,0.159665,0.079878,0.0133,0.038397,0.08823,0.233244,0.194599
2022-02-09,0.256076,0.073011,0.18821,0.160817,0.233793,0.017147,0.048379,0.06493,0.147656,0.254547
2022-02-10,0.411732,0.143086,0.040017,0.012032,0.006827,0.022134,-0.03612,0.186119,0.07351,0.220264
2022-02-11,0.014603,-0.003965,0.186186,0.053121,0.249283,0.081597,0.15434,0.097874,0.040923,0.147532
2022-02-14,0.188569,0.101041,0.10457,-0.039535,-0.011488,-0.079858,0.068,0.37519,0.053582,0.24826
2022-02-15,0.282954,0.175731,0.097322,0.106783,0.023863,0.061239,0.0,0.348537,0.127294,0.2973
2022-02-16,0.130264,0.167585,0.15267,0.096321,0.134112,0.008795,-0.00392,0.345152,0.143632,0.209727
2022-02-17,0.170633,0.049109,0.084544,-0.048275,0.108403,0.058735,0.0,0.04166,0.111496,0.174503
2022-02-18,0.11486,0.020261,0.137694,0.059613,0.167957,0.030375,-0.156416,-0.01779,0.141173,0.085443
2022-02-22,-0.062199,0.105217,0.051988,0.063067,0.12414,0.084238,0.115186,0.106737,0.144588,0.034141
2022-02-23,-0.13194,-0.010833,0.121989,-0.048138,0.05464,-0.06951,0.226549,0.05957,0.212077,0.045533
2022-02-24,0.02401,0.013923,-0.038516,0.025797,0.200692,0.046237,0.182423,0.231153,0.065953,0.036813
2022-02-25,0.061298,0.091163,0.085761,0.009336,-0.03182,0.038463,0.0,0.197725,-0.101335,0.054656
2022-02-28,0.193719,0.184846,0.070235,-0.039139,0.100598,0.145776,0.0,0.044482,0.145863,0.161443
2022-03-01,0.178061,0.011299,0.055956,-0.096958,0.107587,0.132175,0.10212,0.050681,0.182353,0.089513
2022-03-02,0.038777,0.142052,0.165602,0.08833,0.06908,0.111325,0.07999,0.06597,0.258552,0.077926
2022-03-03,-0.039318,0.074712,0.065564,0.21699,0.053504,0.146079,0.069635,0.174575,0.064957,-0.042935
2022-03-04,-0.085702,0.073591,-0.004142,0.096307,0.12007,0.133817,-0.00418,0.251655,0.051969,0.156307
2022-03-07,0.055763,0.110695,0.053554,-0.005925,0.204922,0.145603,0.04526,0.105941,0.018421,0.143206
2022-03-08,0.084812,0.17688,0.12524,0.0681,-0.085295,-0.00481,0.078325,0.153506,0.089486,0.080868
2022-03-09,0.10213,0.041648,0.108066,0.111696,0.05889,0.146884,0.0559,0.025337,0.078409,0.025953
2022-03-10,0.113629,0.073162,0.115469,-0.019381,0.015539,-0.032803,0.09483,0.085534,0.277834,0.06236
2022-03-11,0.069458,0.076753,0.139636,0.026604,0.153598,0.11408,0.104153,0.158503,0.079414,0.165768
2022-03-14,0.107859,0.060793,0.190857,0.17312,0.236274,0.27364,0.140671,0.12754,0.264582,0.067304
2022-03-15,0.151826,0.141804,0.18264,0.004543,-0.07027,0.173188,0.190973,0.234351,0.093214,0.148598
2022-03-16,0.175644,0.086642,0.180904,0.159729,0.090958,0.051238,0.203681,0.272824,0.150663,0.12
2022-03-17,0.033651,0.019871,0.133222,0.194476,0.121016,0.181592,0.140174,0.237507,0.073877,0.054443
2022-03-18,0.28582,0.114509,0.070743,0.133413,0.192185,0.088909,0.01094,0.07003,0.147385,0.127776
2022-03-21,0.154275,0.307152,0.09989,0.059015,0.184453,0.030478,0.158572,0.094987,0.100491,-0.00516
2022-03-22,-0.031003,0.211609,0.132087,0.103861,-0.060538,-0.07499,0.110067,0.104668,0.124552,0.18884
2022-03-23,0.134878,0.145044,0.043834,0.334503,0.054268,-0.059293,0.022432,0.179199,0.062187,0.219035
2022-03-24,0.144271,-0.042955,0.104992,0.052538,0.161075,-0.09189,0.085898,0.093112,0.114369,0.299961
2022-03-25,0.007295,0.117131,0.303555,0.202472,0.145879,0.148207,0.169997,0.09628,0.130068,0.202754
2022-03-28,0.075739,0.152064,0.278943,0.021341,-0.001778,0.174193,0.184144,0.139217,0.26842,0.308207
2022-03-29,0.097066,0.105601,0.112059,-0.049535,0.0409,0.126033,-0.005687,0.225241,0.127021,0.119825
2022-03-30,0.075865,0.171796,0.294733,0.02988,0.102728,0.36178,0.068,0.323516,0.147683,0.409129
2022-03-31,0.14542,0.051818,0.015157,0.010075,0.11594,0.208393,0.298987,0.070117,0.139796,0.356104
2022-04-01,0.056328,0.019735,0.173538,0.11787,0.286792,-0.013111,0.399589,0.250149,0.090314,0.357436
2022-04-04,0.147815,0.084383,0.046626,-0.005731,0.075857,0.150995,0.15,0.143116,0.114916,0.213806
2022-04-05,-0.069578,0.086578,0.086984,0.189116,0.161048,0.025968,0.12087,0.183085,0.022684,0.19754
2022-04-06,-0.048444,0.073961,0.220333,0.107627,0.086809,0.107702,0.166453,0.146562,0.155221,0.277516
2022-04-07,-0.064414,0.014387,0.139066,0.068558,0.126985,0.051603,0.148101,0.08236,0.234898,0.160439
2022-04-08,-0.033357,0.149612,0.232572,0.032795,0.358438,0.040075,0.146719,0.110737,0.381933,0.13967
2022-04-11,0.040996,0.183706,0.303984,0.004413,0.09282,0.072559,0.290499,0.043489,0.234682,0.198045
2022-04-12,0.207963,0.116952,0.181358,0.074177,0.0932,0.065991,0.152981,0.28442,0.122854,0.266957
2022-04-13,0.261609,0.012542,0.243037,0.131924,0.084097,0.101849,0.280392,0.218402,0.125682,0.2324
2022-04-14,0.005143,0.106972,0.27649,0.168781,0.093462,0.075344,0.071135,0.249391,0.006592,0.292536
2022-04-18,0.035903,0.180084,0.305097,0.24753,0.08608,0.0894,0.120015,0.118065,0.09197,0.219737
2022-04-19,-0.038675,0.10733,0.219256,0.196476,-0.007744,0.102618,0.05144,-0.093864,0.170608,0.242377
2022-04-20,0.073028,-0.014678,0.19884,0.04578,0.207743,0.108454,0.069411,-0.078004,0.210276,0.079694
2022-04-21,0.156365,0.149941,0.223098,-0.089607,0.121417,0.2278,0.06708,0.027645,0.040249,0.094915
2022-04-22,0.041769,0.152052,0.075427,0.138025,0.081874,-0.08736,0.006569,0.103927,0.02736,0.138245
2022-04-25,0.068066,0.074314,0.119206,0.141232,0.230237,0.161403,0.190621,0.137047,0.153574,0.160215
2022-04-26,0.281901,0.07064,0.128364,0.157426,-0.045021,-0.023899,0.166895,0.0,0.135942,0.28776
2022-04-27,0.073011,0.051566,0.265136,0.046033,0.089063,0.052595,0.071007,0.046045,0.12967,0.11595
2022-04-28,0.02522,0.171002,0.251509,-0.014191,0.105406,0.043521,0.023806,0.122676,0.076105,0.111327
2022-04-29,0.009362,0.080414,-0.081099,0.140527,0.096828,0.222197,0.020725,0.214018,0.001443,0.173024
2022-05-02,0.121806,0.117147,0.152387,0.120821,0.226363,0.063441,-0.013803,0.18316,0.045771,0.185671
2022-05-03,0.080437,0.11965,0.19153,0.214657,0.141759,0.226571,-0.02619,0.104589,-0.014622,0.24271
2022-05-04,-0.046468,0.077142,0.047799,0.082981,0.081869,0.118367,0.063841,0.094411,-0.087446,0.018209
2022-05-05,-0.027333,-0.093837,0.295545,0.127162,0.059533,0.001161,0.149542,0.103225,0.275813,0.037353
2022-05-06,0.211141,0.035271,0.168324,-0.135983,0.106252,0.080184,0.074867,0.061096,0.072824,0.086524
2022-05-09,-0.02498,0.128824,0.092697,0.025053,0.047823,0.148776,0.008712,0.13553,0.089083,0.049455
2022-05-10,0.045373,0.099241,0.131131,0.14088,0.141972,0.11915,0.2419,0.04052,0.199806,-0.003965
2022-05-11,-0.023369,-0.023896,0.271598,0.083638,0.021427,0.088195,0.210586,0.007944,0.107327,0.082134
2022-05-12,0.030435,0.058015,0.103317,0.095868,-0.005173,0.165912,0.293722,0.252744,0.036395,-0.015517
2022-05-13,0.095082,0.064295,0.133605,0.114992,0.032218,0.086454,0.258995,0.180837,0.099262,0.115123
2022-05-16,0.085596,0.019957,0.087219,0.036647,0.048322,0.137495,0.188083,0.135386,0.017866,0.176263
2022-05-17,0.009181,0.077277,0.042339,0.05021,-0.017348,0.115292,0.15872,0.235656,0.164021,0.31206
2022-05-18,-0.021075,0.017167,0.092236,0.102643,0.17671,0.000293,0.197373,0.002294,0.269345,0.075129
2022-05-19,0.04399,0.15134,0.118942,0.143554,0.108655,0.218307,0.202688,0.001396,0.23596,0.1916
2022-05-20,0.16309,0.136305,0.21657,0.226297,-0.036023,0.102925,0.218561,0.07936,0.279796,0.123868
2022-05-23,0.037312,0.066513,0.109548,-0.022408,0.18671,0.137982,0.257841,0.098474,0.1604,0.172269
2022-05-24,0.095528,0.198939,0.178498,0.32992,0.013724,0.389669,0.02051,0.272725,0.24002,0.144676
2022-05-25,0.201043,0.023675,0.165774,0.140442,-0.103865,0.208208,0.164429,0.237284,0.024118,0.148999
2022-05-26,0.21776,0.091653,0.165098,0.177105,0.202778,0.191618,0.035645,0.141908,0.242168,0.136578
2022-05-27,0.096748,0.112231,0.251074,0.11309,0.063176,0.127237,-0.07432,0.15352,-0.004008,0.171474
2022-05-31,0.135955,0.130594,0.227413,0.061083,0.326647,0.298388,0.07277,0.130337,0.294142,0.211012
2022-06-01,0.114314,-0.057512,0.210796,0.10418,0.116192,0.238698,0.0791,0.1852,0.256966,0.380734
2022-06-02,-0.07633,0.174141,0.326854,0.06272,-0.07786,0.066773,0.074021,0.11127,0.109324,0.442862
2022-06-03,0.079476,0.159729,0.198367,-0.03326,0.052653,0.108872,0.04046,0.18933,0.114257,0.21979
2022-06-06,-0.012227,0.087905,0.173501,0.232708,0.095472,0.036584,0.05873,0.065293,0.068408,0.181588
2022-06-07,0.064039,0.179959,0.095547,0.136407,0.187076,0.32036,0.03102,0.044327,0.062565,0.16316
2022-06-08,0.191892,0.14056,0.18044,0.06199,0.290718,0.114401,-0.015309,0.108652,0.040443,0.1948
2022-06-09,0.080321,0.004125,0.183922,-0.007707,0.062011,0.211094,0.02322,0.164986,0.065266,0.107347
2022-06-10,-0.03137,0.070405,0.093833,0.072619,0.032758,0.143168,-0.062102,0.152114,0.048538,0.234397
2022-06-13,0.09077,0.11722,0.125278,0.127082,0.172853,-0.01241,-0.048188,0.091788,0.121538,0.10225
2022-06-14,0.250908,0.097222,0.171208,-0.092085,-0.03083,0.184065,0.12944,0.08679,0.13441,0.113296
2022-06-15,0.04044,-0.096825,0.215458,0.058607,0.085899,0.171152,0.17692,-0.02241,0.234733,0.082909
2022-06-16,0.022037,0.081741,0.06751,-0.008702,0.24372,0.074234,0.228662,0.08519,0.088348,0.03946
2022-06-17,0.136946,0.14481,0.194833,0.08931,0.278008,0.204255,0.087116,0.305056,0.135767,0.1525
2022-06-21,0.165569,0.03636,0.098581,-0.029255,0.357644,0.187268,0.125656,0.225203,0.118188,0.10598
2022-06-22,0.143462,0.158418,0.042228,0.12168,0.018083,-0.030043,0.153393,0.216322,0.188842,0.382503
2022-06-23,0.047706,0.15621,0.089195,0.049767,-0.094679,0.130004,0.116957,0.20192,0.1661,0.329646
2022-06-24,-0.007888,0.022115,-0.089814,0.301433,0.234034,0.003233,0.086924,-0.048626,-0.009808,0.21742
2022-06-27,0.09763,0.116786,0.106579,0.030147,0.311464,0.121191,0.269683,0.08831,0.214226,0.246575
2022-06-28,0.11567,0.136655,0.269013,0.132313,0.168666,0.046589,0.265032,0.0913,0.07974,0.216017
2022-06-29,0.064442,0.021086,0.2338,0.069259,0.353529,0.172507,0.139643,0.14173,0.166126,0.15226
2022-06-30,0.195922,0.117168,-0.049834,0.135406,0.122943,0.263385,0.088823,0.13185,0.129808,0.14246
2022-07-01,0.368125,0.073083,0.22599,0.069183,0.109917,0.166381,0.144686,0.09706,0.176485,-0.03318
2022-07-05,0.257375,0.111668,0.079079,0.166963,0.136353,0.264021,0.15793,0.130117,0.269934,0.064767
2022-07-06,0.011494,0.119301,0.32752,0.034422,0.00047,0.153915,0.18658,-0.126318,0.131968,0.20287
2022-07-07,0.147658,0.010063,0.262277,0.188133,0.011071,0.077272,-0.04032,0.057144,0.064329,0.368252
2022-07-08,0.120379,-0.034678,0.163709,0.023263,0.30364,0.125309,0.001271,0.201494,0.097119,0.135434
2022-07-11,0.182409,0.094703,0.080882,0.180699,0.038387,0.161118,-0.0185,0.29322,0.237171,0.12783
2022-07-12,0.160393,0.193742,0.23591,0.114988,0.013693,0.117835,-0.016105,0.1097,0.115245,0.111282
2022-07-13,-0.05716,0.162757,0.165368,-0.020762,0.199807,0.188877,0.02647,0.23781,0.019836,0.083288
2022-07-14,0.04177,0.176815,0.180753,-0.031167,-0.010174,0.143623,0.088963,0.200678,0.15716,0.137896
2022-07-15,-0.07432,0.053066,0.274658,0.038111,0.025688,-0.017653,-0.047357,-0.196442,0.156731,0.264842
2022-07-18,-0.025748,0.149505,0.269507,0.121111,0.100544,0.080097,0.035273,0.09613,0.237936,0.219225
2022-07-19,0.20059,0.108105,0.32102,0.084785,0.029859,0.142071,0.075702,0.003525,0.040014,0.193663
2022-07-20,0.037212,0.013165,0.173092,0.12119,0.258679,0.087398,0.04095,0.17764,0.133255,0.113091
2022-07-21,0.093831,0.043456,0.112725,0.215702,0.061543,0.013687,0.043196,0.252444,0.172776,0.0866
2022-07-22,0.08578,0.167523,0.188822,-0.009238,0.278042,0.047509,0.026557,0.331462,0.20978,0.03426
2022-07-25,-0.022425,0.091713,0.339973,0.128082,0.060344,0.037692,0.161358,0.21288,0.07361,0.105409
2022-07-26,0.0,0.006382,0.071235,-0.04619,0.156963,0.134735,0.019328,0.109179,0.009267,0.198288
2022-07-27,0.066537,0.05355,0.117787,0.210925,0.04655,0.03288,0.134384,0.244979,0.133332,0.16386
2022-07-28,0.091841,0.009317,0.139929,-0.003503,0.151388,0.092666,0.082691,0.127057,0.077771,0.172117
2022-07-29,0.098113,0.133187,0.286275,0.05444,0.045545,0.128556,0.01205,0.26866,0.225497,0.27461
2022-08-01,0.044908,0.12408,0.05707,0.18658,0.100021,0.18067,0.01049,0.336971,0.205607,0.13598
2022-08-02,0.047592,0.066624,0.085446,0.182789,0.160788,0.004293,0.057221,0.286995,-0.040069,0.16231
2022-08-03,0.0154,0.077988,0.256759,0.159376,0.274918,0.06666,0.121053,0.093083,0.178536,0.134932
2022-08-04,0.078854,0.061348,0.137048,0.112823,0.073259,0.043847,0.04609,0.109493,0.050597,0.256811
2022-08-05,0.184518,0.025803,0.198822,0.148787,0.177758,0.083808,0.080018,0.222008,0.143257,0.096048
2022-08-08,-0.1625,0.089346,0.208538,0.125891,0.084543,0.159971,0.152422,0.14701,0.102267,0.097371
2022-08-09,-0.090741,0.08117,0.132599,0.120981,0.175647,-0.016721,0.180351,0.272116,0.071348,0.137545
2022-08-10,0.170978,0.088547,0.160806,0.223842,0.184364,0.111807,0.159993,0.10692,0.084513,0.223023
2022-08-11,0.032462,0.065656,0.163892,-0.049685,0.027904,0.095627,0.139282,0.25048,0.094938,0.097139
2022-08-12,0.0695,0.226689,0.226617,0.236917,0.013278,0.147695,0.121252,0.073505,0.278068,0.171161
2022-08-15,0.084248,0.057082,0.141379,0.095623,0.00805,0.266595,0.067973,-0.03005,0.174358,0.225928
2022-08-16,0.109612,0.114424,0.198151,0.062304,0.065717,-0.123791,0.03612,0.14214,0.192991,0.104555
2022-08-17,-0.016815,0.040888,0.307799,0.06278,0.01909,0.02315,0.04404,0.175945,0.146311,0.260274
2022-08-18,0.00453,0.036435,-0.038936,0.204823,0.056644,0.013974,0.060969,0.093932,0.10242,0.245357
2022-08-19,-0.175951,0.038931,0.116867,0.088281,-0.02824,0.095004,0.053077,0.322778,0.16227,0.205083
2022-08-22,0.21372,0.130307,0.221067,0.044505,0.211913,0.159679,0.083286,0.366556,0.257415,0.267137
2022-08-23,0.171565,0.079467,0.124071,0.243863,0.151827,0.178938,0.05385,0.189007,0.041184,0.0407
2022-08-24,0.130187,-0.046269,0.012638,0.054753,0.146516,0.106444,0.011741,0.16047,0.14825,0.15559
2022-08-25,0.070453,0.150502,0.105022,0.017446,0.104547,0.187482,0.00258,0.286621,0.161902,0.098448
2022-08-26,-0.103751,0.004824,0.092183,0.111387,0.167906,0.03547,0.05773,0.334672,0.191783,0.129527
2022-08-29,0.157895,0.133022,0.183822,0.200815,0.264053,0.034967,0.00181,0.152698,0.075023,0.335867
2022-08-30,-0.063484,0.14593,0.091147,0.018852,0.039436,0.142917,0.024356,0.143356,0.116866,0.098289
2022-08-31,0.157763,0.052468,0.184692,0.061617,-0.204585,0.149047,0.024991,0.22335,0.139562,0.103529
2022-09-01,0.076466,0.168611,0.164953,0.277945,0.114602,0.181742,0.090442,0.173049,0.007841,0.11444
2022-09-02,0.097066,0.039372,0.197115,0.110165,0.141713,0.095333,0.09152,0.144772,0.226136,0.17098
2022-09-06,0.162346,0.184598,0.119531,0.068708,0.232144,0.189319,0.0,0.29121,0.106622,0.258199
2022-09-07,0.07007,0.160442,0.17913,0.00998,0.072837,0.086556,0.02653,0.050667,0.114692,0.19389
2022-09-08,0.226101,0.07027,0.27589,0.154652,0.178205,0.005273,0.18839,0.23678,0.02906,0.152843
2022-09-09,-0.02833,0.231719,0.048163,0.207988,-0.008273,-0.079275,0.142965,0.541211,0.146649,0.24855
2022-09-12,-0.019293,0.157476,0.151288,0.066378,0.279326,0.014052,-0.05409,0.315467,0.03785,0.304901
2022-09-13,-0.060461,0.188669,0.263011,0.156033,0.059987,0.250205,0.043211,0.09451,0.025618,0.064752
2022-09-14,0.091919,0.195353,0.146737,-0.008447,-0.005177,0.085813,0.109387,0.12735,0.097316,0.250758
2022-09-15,0.127322,0.145075,0.223204,0.220519,-0.008235,-0.015242,0.055614,0.2533,-0.00714,0.298002
2022-09-16,0.112935,0.135985,0.495585,0.100016,0.066342,0.080391,0.025757,0.262562,0.053076,0.394173
2022-09-19,0.03699,0.310082,0.093878,0.062963,0.015824,0.177053,-0.08276,0.22642,0.090931,0.301376
2022-09-20,0.093496,0.027583,0.22262,0.055906,0.026323,0.108738,-0.072047,0.189901,0.070479,0.06808
2022-09-21,0.140432,0.085812,0.243725,0.028435,-0.08622,0.072151,0.035955,0.083323,0.031576,0.191564
2022-09-22,0.05356,0.178462,0.110573,-0.043147,0.169767,-0.014493,0.172149,-0.05183,0.143466,0.173549
2022-09-23,0.133952,-0.049577,-0.056155,0.093227,0.08872,0.072128,0.211482,0.005866,0.027832,0.213604
2022-09-26,0.102723,0.195453,0.079408,0.183939,0.01548,-0.000439,0.204447,0.073121,0.08646,0.57756
2022-09-27,0.203155,0.018225,-0.016287,0.079482,0.165422,-0.030684,0.177981,0.234575,0.187818,0.288677
2022-09-28,0.133428,0.060516,0.181278,0.149222,0.147205,-0.044523,0.03274,0.040187,-0.01221,-0.049517
2022-09-29,0.053163,0.123674,0.144942,0.101941,0.16066,0.045777,-0.020017,0.099684,0.090472,0.057986
2022-09-30,0.040518,0.183517,0.216717,0.251585,0.073387,0.088095,0.003911,0.225041,-0.138777,0.118663
2022-10-03,0.244891,0.116446,0.090411,0.255836,0.0476,0.215831,0.074254,0.20999,0.303539,0.144871
2022-10-04,0.11384,-0.011167,0.127611,0.266901,-0.08459,0.036541,0.155964,0.33353,0.149836,0.163838
2022-10-05,0.254275,0.055731,0.219127,0.147746,-0.005246,0.259051,0.0559,0.201742,0.112934,0.22012
2022-10-06,0.079815,0.174272,0.137495,0.106155,-0.178565,0.158726,-0.11454,0.073387,0.002891,0.052063
2022-10-07,0.153553,0.013233,0.26993,0.116085,0.030127,0.016622,-0.111735,0.109812,0.056309,0.269483
2022-10-10,0.046161,0.131329,0.133258,0.107996,0.326336,0.110466,0.09469,0.10797,0.076697,0.279963
2022-10-11,0.043071,0.196408,0.11966,-0.283775,0.225812,0.234263,0.035222,0.035588,-0.043977,0.31563
2022-10-12,0.13851,0.1838,0.235168,-0.096361,0.129194,0.303459,0.098663,0.100383,-0.029269,0.123236
2022-10-13,-0.098114,0.0226,0.101116,0.048717,-0.170856,0.079234,0.066884,0.032988,0.002155,0.161923
2022-10-14,-0.119095,-0.031167,0.113909,0.137774,0.174913,0.099104,0.058226,0.020357,0.07374,0.216943
2022-10-17,0.214443,0.09303,0.071201,0.122815,0.120345,-0.074317,-0.03207,0.078908,0.061792,-0.09354
2022-10-18,0.1565,0.069453,-0.013295,0.10424,0.01213,0.089908,0.084131,0.14854,0.13744,0.226676
2022-10-19,0.027696,0.169599,0.156161,0.079133,0.051857,0.06693,0.019824,0.137068,-0.098697,0.055164
2022-10-20,0.071821,0.192093,0.130947,0.083895,0.055195,0.134635,0.022308,0.20521,0.20392,0.125047
2022-10-21,0.113424,0.090225,0.090096,0.00175,0.115816,0.122386,0.118405,0.300555,0.026856,0.118185
2022-10-24,0.136085,0.120034,0.088283,-0.044162,0.05149,0.099724,0.115487,0.25793,-0.002347,0.22194
2022-10-25,0.076771,0.05301,0.1289,0.183721,0.049883,0.033659,0.174804,0.09152,-0.022636,0.12922
2022-10-26,0.036807,0.065809,0.044319,0.135804,0.040111,0.030436,0.100641,0.06871,0.27628,0.106883
2022-10-27,0.211009,0.064214,0.115479,0.196661,0.148353,0.216643,0.157772,-0.005024,0.014155,0.12434
2022-10-28,0.18763,0.044164,0.124207,0.02996,0.009389,0.153731,0.069975,-0.004374,0.070042,0.130981
2022-10-31,0.226091,0.06973,0.116505,0.21304,-0.024391,0.112631,0.060917,0.193267,0.139554,0.399587
2022-11-01,0.148974,0.056185,0.116617,0.059787,0.135517,0.068001,-0.015815,0.100192,0.100521,0.374518
2022-11-02,0.014989,0.271154,0.24665,0.154113,-0.098025,0.076361,-0.048714,0.047203,0.130559,0.263249
2022-11-03,0.07632,-0.002812,0.30889,-0.007953,-0.126033,0.023739,0.03182,0.018178,0.025066,0.211564
2022-11-04,0.014045,-0.0106,0.057297,0.106987,0.076812,0.158,0.027701,-0.038815,0.0556,0.188789
2022-11-07,-0.110387,0.082831,0.07274,-0.023293,0.02281,0.0,0.0,0.096945,0.150521,-0.012233
2022-11-08,0.051533,0.03053,0.120235,0.008284,-0.0525,0.05247,0.027466,0.170816,0.099831,0.103689
2022-11-09,0.040576,0.072467,-0.047618,0.122136,0.024401,0.0843,0.076678,0.147899,0.053851,0.128297
2022-11-10,0.04046,-0.02397,0.090743,0.0256,0.12435,0.073,0.0,0.081331,0.074273,0.30974
2022-11-11,0.0,0.165647,0.060731,0.107653,0.267824,0.157801,0.0765,0.318793,0.127609,0.11736
2022-11-14,0.352573,0.167843,0.120695,0.207647,0.159805,-0.03398,0.066,0.170943,0.07509,0.048155
2022-11-15,0.035269,0.068781,0.319153,0.080232,0.20067,0.049831,0.23031,0.178053,0.127123,0.073238
2022-11-16,0.094271,0.071871,0.20551,-0.00386,0.219994,0.08882,0.200497,0.197301,-0.016431,0.156565
2022-11-17,-0.010207,0.314564,0.04165,0.213385,0.013487,0.092285,0.187914,0.171761,0.086507,0.136298
2022-11-18,-0.008885,-0.05742,0.06452,0.210883,0.083783,0.044105,0.1615,0.042439,0.242791,0.161309
2022-11-21,0.199995,0.254256,0.149736,0.133184,0.170038,0.056218,0.180736,0.194718,0.176582,0.06885
2022-11-22,0.251299,0.013169,-0.076025,0.202613,0.127521,0.146947,0.15734,-0.004604,0.004435,0.0
2022-11-23,0.13878,0.264135,0.241295,0.162267,0.115094,0.04659,0.140775,0.271474,0.234012,0.19208
2022-11-25,0.322643,0.182682,0.210782,0.140077,0.135205,0.047415,0.095858,0.339697,0.048494,0.17414
2022-11-28,0.344152,0.095964,0.007767,0.121084,0.201681,0.005906,0.110563,0.337223,0.110168,0.149687
2022-11-29,0.340618,0.068155,0.042769,0.305575,0.19279,0.11988,0.019529,0.29357,-0.089165,0.192561
2022-11-30,0.234819,0.060576,0.165376,0.142593,0.194033,0.102673,0.22732,0.137036,0.098277,0.132754
2022-12-01,0.103047,0.160097,0.209417,-0.074546,0.135137,0.234213,0.121214,0.23104,0.193481,0.232482
2022-12-02,0.25708,0.150919,0.388469,0.140975,-0.09793,-0.019853,-0.070362,0.153634,0.069562,0.341905
2022-12-05,0.129584,0.050852,0.188123,0.200094,0.097068,0.056417,-0.061254,0.239906,0.067314,0.279223
